REF_DATE,GEO,DGUID,Labour force characteristics,Gender,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066803,11.8.3.1.1.2,44.0,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889608,11.8.3.1.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889609,11.8.3.1.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889610,11.8.3.1.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581583,11.8.3.8.1.1,50.9,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581584,11.8.3.8.1.2,50.0,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889611,11.8.3.8.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889612,11.8.3.8.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889613,11.8.3.8.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064751,11.8.3.2.1.1,57.6,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066830,11.8.3.2.1.2,54.2,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889614,11.8.3.2.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889615,11.8.3.2.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889616,11.8.3.2.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066857,11.8.3.3.1.2,48.1,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066884,11.8.3.4.1.2,60.5,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064832,11.8.3.5.1.1,41.0,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066911,11.8.3.5.1.2,40.6,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889617,11.8.3.5.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889618,11.8.3.5.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889619,11.8.3.5.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064859,11.8.3.6.1.1,53.9,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066938,11.8.3.6.1.2,53.2,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889620,11.8.3.6.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889621,11.8.3.6.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889622,11.8.3.6.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064886,11.8.3.7.1.1,15.7,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066965,11.8.3.7.1.2,15.7,,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889623,11.8.3.7.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889624,11.8.3.7.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Participation rate,Women+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889625,11.8.3.7.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064707,11.9.1.1.1.1,55.6,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066786,11.9.1.1.1.2,53.4,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889626,11.9.1.1.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889627,11.9.1.1.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889628,11.9.1.1.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581585,11.9.1.8.1.1,62.3,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581586,11.9.1.8.1.2,59.7,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889629,11.9.1.8.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889630,11.9.1.8.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889631,11.9.1.8.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064734,11.9.1.2.1.1,55.1,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066813,11.9.1.2.1.2,49.6,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889632,11.9.1.2.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889633,11.9.1.2.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889634,11.9.1.2.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066840,11.9.1.3.1.2,38.7,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066867,11.9.1.4.1.2,60.8,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064815,11.9.1.5.1.1,55.7,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066894,11.9.1.5.1.2,54.6,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889635,11.9.1.5.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889636,11.9.1.5.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889637,11.9.1.5.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064842,11.9.1.6.1.1,69.4,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066921,11.9.1.6.1.2,67.9,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889638,11.9.1.6.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889639,11.9.1.6.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889640,11.9.1.6.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064869,11.9.1.7.1.1,26.9,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066948,11.9.1.7.1.2,26.5,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889641,11.9.1.7.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889642,11.9.1.7.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Total - Gender,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889643,11.9.1.7.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064716,11.9.2.1.1.1,70.5,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066795,11.9.2.1.1.2,67.6,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889644,11.9.2.1.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889645,11.9.2.1.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889646,11.9.2.1.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581587,11.9.2.8.1.1,78.3,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581588,11.9.2.8.1.2,74.7,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889647,11.9.2.8.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889648,11.9.2.8.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889649,11.9.2.8.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064743,11.9.2.2.1.1,60.1,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066822,11.9.2.2.1.2,53.0,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889650,11.9.2.2.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889651,11.9.2.2.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889652,11.9.2.2.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066849,11.9.2.3.1.2,37.9,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066876,11.9.2.4.1.2,68.6,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064824,11.9.2.5.1.1,74.0,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066903,11.9.2.5.1.2,72.5,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889653,11.9.2.5.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889654,11.9.2.5.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889655,11.9.2.5.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064851,11.9.2.6.1.1,88.4,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066930,11.9.2.6.1.2,86.8,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889656,11.9.2.6.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889657,11.9.2.6.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889658,11.9.2.6.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064878,11.9.2.7.1.1,41.0,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066957,11.9.2.7.1.2,40.0,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889659,11.9.2.7.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889660,11.9.2.7.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Men+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889661,11.9.2.7.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064725,11.9.3.1.1.1,40.8,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066804,11.9.3.1.1.2,39.3,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889662,11.9.3.1.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889663,11.9.3.1.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889664,11.9.3.1.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581589,11.9.3.8.1.1,46.2,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581590,11.9.3.8.1.2,44.7,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889665,11.9.3.8.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889666,11.9.3.8.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889667,11.9.3.8.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064752,11.9.3.2.1.1,50.1,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066831,11.9.3.2.1.2,46.2,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889668,11.9.3.2.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889669,11.9.3.2.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889670,11.9.3.2.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066858,11.9.3.3.1.2,39.5,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066885,11.9.3.4.1.2,53.1,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064833,11.9.3.5.1.1,37.7,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066912,11.9.3.5.1.2,36.9,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889671,11.9.3.5.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889672,11.9.3.5.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889673,11.9.3.5.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064860,11.9.3.6.1.1,49.6,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066939,11.9.3.6.1.2,48.5,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889674,11.9.3.6.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889675,11.9.3.6.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889676,11.9.3.6.4.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064887,11.9.3.7.1.1,14.3,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066966,11.9.3.7.1.2,14.3,,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101889677,11.9.3.7.2.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101889678,11.9.3.7.3.1,,..,,,1
1976-01,British Columbia,2021A000259,Employment rate,Women+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101889679,11.9.3.7.4.1,,..,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062809,1.1.1.1.1.1,16892.0,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064888,1.1.1.1.1.2,16892.0,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21580997,1.1.1.8.1.1,15049.0,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21580998,1.1.1.8.1.2,15049.0,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062836,1.1.1.2.1.1,4518.2,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064915,1.1.1.2.1.2,4518.2,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062863,1.1.1.3.1.1,2333.0,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064942,1.1.1.3.1.2,2333.0,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062890,1.1.1.4.1.1,2185.2,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064969,1.1.1.4.1.2,2185.2,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062917,1.1.1.5.1.1,12373.8,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064996,1.1.1.5.1.2,12373.8,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062944,1.1.1.6.1.1,8638.4,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065023,1.1.1.6.1.2,8638.4,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062971,1.1.1.7.1.1,3735.4,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065050,1.1.1.7.1.2,3735.4,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,55 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884802,1.1.1.9.1.1,1892.3,,,,1
1976-02,Canada,2021A000011124,Population,Total - Gender,55 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v101884803,1.1.1.9.1.2,1892.3,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062818,1.1.2.1.1.1,8353.3,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064897,1.1.2.1.1.2,8353.3,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21580999,1.1.2.8.1.1,7529.0,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21581000,1.1.2.8.1.2,7529.0,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062845,1.1.2.2.1.1,2277.2,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064924,1.1.2.2.1.2,2277.2,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062872,1.1.2.3.1.1,1184.7,,,,1
1976-02,Canada,2021A000011124,Population,Men+,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064951,1.1.2.3.1.2,1184.7,,,,1
1976-02,Canada,2021A000011124,Population,Men+,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062899,1.1.2.4.1.1,1092.5,,,,1
1976-02,Canada,2021A000011124,Population,Men+,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064978,1.1.2.4.1.2,1092.5,,,,1
1976-02,Canada,2021A000011124,Population,Men+,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062926,1.1.2.5.1.1,6076.1,,,,1
1976-02,Canada,2021A000011124,Population,Men+,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065005,1.1.2.5.1.2,6076.1,,,,1
1976-02,Canada,2021A000011124,Population,Men+,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062953,1.1.2.6.1.1,4335.5,,,,1
